date,policy,Restrict/Close,Opening (State),Opening (County),Testing,Education,Health/Medical,Emergency Level,Transportation,Budget,Social Distancing,Other
"May 7, 2020", The Governor announced his administration is utilizing seven criteria in its consideration for Phase 1 of Connecticuts reopening efforts
"May 7, 2020", The Governor announced his administration is suspending the requirement that patients receive a referral from a physician or other prescribing medical provider prior to being administered a test.
"May 8, 2020"," The Department of Economic and Community Development (DECD) committed an additional $3 million to the COVID-19 Business Response Program, which provides financial relief to minority-owned and women-owned small businesses negatively impacted by the coronavirus pandemic."
"May 8, 2020", The Department of Revenue Services announced that it is extending the deadline for filing certain protests with its appellate division by 90 days.
"May 9, 2020", The Governor announced that his administration has released documents detailing specific rules that eligible businesses falling under phase 1 of Connecticuts reopening plans must follow amid the ongoing COVID-19 pandemic.The Department of Economic and Community Development (DECD) announced the formation of the Reopen Connecticut Small Business Implementation Task Force to support small business on how to implement the new guidelines.
"May 9, 2020", The Governor issued an order implementing standards at nursing homes to ensure loved ones can speak with their families either through windows or video conferencing
"May 11, 2020", The Governor issued an executive order making modifications to the petitioning process for the August primary.
"May 11, 2020", The Governor announced the state has opened an COVID-19 only nursing home designed to handle patients elderly patients discharged from hospitals and to help prevent outbreaks at other nursing homes.
"May 12, 2020"," The Governor issued an executive order taking the following actions:Allowing municipalities to expedite changes to their zoning rules or other ordinances to expand outdoor dining;Creating an expedited approval process for restaurants and other establishments that serve food to get fast-tracked permission to create or expand outdoor dining areas;Allowing other businesses such as retail stores to get fast-tracked permission to sell goods on the sidewalk or in other outdoor areas, including shared spaces or spaces provided by municipalities;Allowing restaurants and other businesses who already have liquor permits to serve alcohol only with food without applying for a separate patio or extension of use permit; andAllowing private clubs to sell alcohol only to their members for delivery or pickup."
"May 13, 2020", The Governor issued an executive order taking the following actions:Waiving of statutory vote on supplemental federal block grant;Permitting remote participation in member meetings;Waiving of certain regulatory limitations on the amount of support that can be provided to caregiver relatives;Modifying the grace period for April and May rent;Authorizing the Office of Policy and Management (OPM) to direct Department of Social Services (DSS) to provide Coronavirus Relief Fund distributions to nursing home facilities;Authorizing the OPM to direct DSS to provide Coronavirus Relief Fund distributions to COVID recovery facilities and alternate COVID recovery facilities;Authorizing additional COVID-19 related hardship relief funding under the Coronavirus Relief Fund to nursing home facilities;Protecting Coronavirus Relief Fund distribution determinations from rehearing or appeal; andExtending and sunset of suspension of tax on single-use plastic checkout bags.
"May 13, 2020", The Connecticut Office of Early Childhood announced that it has launched CTCARES for Family Child Care to provide support to licensed family child care providers during the COVID-19 public health emergency and beyond.
"May 14, 2020", The Governor announced CVS Health is opening 12 new COVID-19 test sites at select CVS Pharmacy drive-thru locations in Connecticut.
"May 13, 2020",- The Centers for Medicare and Medicaid Services (CMS) approved Connecticuts second request for a Medicaid 1135 waiver. The waiver allows Connecticut to reimburse for Home and Community-Based Services(HCBS) in additional settings
"May 14, 2020", The Governor issued an executive order requiring procedures for local appointments and elections requiring in-person vote.
"May 14, 2020", The Governor announced Connecticut businesses eligible to open on or soon after May 20 are required to self-certify to demonstrate they understand and will comply with COVID-19 rules and regulations set by the state.
"May 14, 2020", The Governor announced that the State of Connecticut is receiving $111 million in federal coronavirus relief aid for the states school districts that will be used to support continued learning and address educational disruptions.
"May 14, 2020", The Governor submitted his 2020-21 May Revision budget proposal to the Legislature  a balanced plan to close a budget gap of more than $54 billion brought on by the COVID-19 recession.
"May 15, 2020"," The Governor announced that the first wave of Dell laptops  part of a total 60,000 that are being donated to Connecticut high schools by the Partnership for Connecticut  are arriving slightly ahead of schedule and will begin to be distributed to districts starting next week."
"May 15, 2020"," The Governor announced that the state will be distributing 50,000 infrared thermometers it has secured for small businesses, nonprofits, and places of worship to support safe reopening activities."
"May 15, 2020"," The Governor announced that Connecticut state parks that feature beaches along the states shoreline will be open Friday, May 22, though with capacity limitations. Visitors are advised to follow social distancing guidelines."
"May 16, 2020"," The Governor announced a partnership with UnitedHealth Group, United Way 211, and DoorDash to pilot a free meal delivery service for higher risk populations, The pilot will begin in the Greater Hartford area."
"May 18, 2020"," The Governor announced an executive order taking the following actions:Reopening Phase 1;Enforcement of sector rules governing the reopening of businesses;Extension of prohibition on large gatherings to June 20, 2020;Extension of restrictions on off-track betting, indoor fitness, and movie theaters to June 20;Further clarification of limits on restaurants, bars, and private clubs  mixed drinks permitted for takeout or delivery;Limitation on the operation of day camps;Enhanced health procedures for all day camps;Cancellation of resident camp operations;Limitation on the operation of summer and educational programs operated by local or regional boards of education; andSuspension or modification of regulatory requirements to protect public health and safety."
"May 18, 2020", The Governor and Governor Gina Raimondo of Rhode Island announced their intention to align the reopening of hair salons and barbershops in their respective states in early June.
"May 18, 2020", The Governor released a guidance document that was developed through a collaborative working group organized by his administration and provides best practices for dentist offices that are considering expanding their operations beyond emergency care in the coming days.
"May 18, 2020", The Governor released an online guide to help small businesses comply with COVID-19 safety guidance and manage the broader reopening process.
"May 20, 2020"," The Governor issued an executive order allowing all registered voters in Connecticut to vote absentee in the August 11, 2020 primary elections."
"May 20, 2020", The Governor announced the establishment of new enforcement protocols to ensure businesses follow the Sector Rules for May 20th Reopen.
"May 20, 2020"," The Connecticut Department of Energy and Environmental Protection (DEEP) released a plan that outlines current guidelines around the operation and use of Connecticut state park grounds, trails, beaches, boat launches, and other areas."
"May 20, 2020"," The Connecticut Insurance Commissioner announced that additional frontline health care workers and volunteers in Connecticut are now eligible to receive up to $25,000 of free term life insurance."
"May 21, 2020", The Governor issued an executive order taking the following actions:Authority for the Department of Energy and Environmental Protection (DEEP) to issue rental refunds for events taking place in state parks;Modification of age limit for early intervention coverage; andWaiver of requirement for guest books at private clubs.
"May 21, 2020", The Connecticut Department of Motor Vehicles (DMV) announced its previously enacted 90-day extension for residents with expiring credentials is being extended to a total of 180 days.
"May 21, 2020"," The Governor announced that CVS Health is opening 13 new COVID-19 test sites at select CVS Pharmacy drive-thru locations in Connecticut. These test sites, which are set to open on Friday, May 22, 2020, come in addition to the 12 locations the company previously opened in the state on May 15."
"May 23, 2020", The Governor announced that the Connecticut Department of Transportation has approved a permit for Mystic Pizza to use a state highway right-of-way to add outdoor dining as the restaurant makes efforts to comply with the requirements of phase 1 of Connecticuts reopening plans.
"May 22, 2020"," The Connecticut Department of Social Services announced children enrolled in school meals program will soon receive additional, emergency SNAP benefits."
"May 22, 2020"," The Connecticut Department of Labor was awarded $2.33 million federal grant to create disaster relief jobs, employment and training services."
"May 26, 2020"," The Governor released their Reopen Connecticut report, which contains recommendations from the Reopen Connecticut Advisory Group on the reopening of Connecticuts economy and education system."
"May 26, 2020"," The Federal Emergency Management Agency (FEMA) approved the Lamont administrations request to provide an extension for its non-congregate housing programs until July 2, 2020."
"May 27, 2020", The Governor issued an executive order permitting the creation of a temporary nurse aide position to assist health care providers and other health-related services.
"May 29, 2020", The Governor issued an executive order taking the following actions:Reopening of barbershops and hair salons on June 1; and Amending prohibitions on large gatherings.
"May 29, 2020"," The Connecticut Public Utility Regulatory Authority (PURA) announced that the utility shut-off moratorium for non-residential customers in the state will continue through July 1, 2020."
"June 1, 2020"," The Governor issued an executive order taking the following actions:Mandatory COVID-19 testing for staff of private and municipal nursing homes, residential communities, and assisted living agencies; andAllows the Connecticut Department of Labor to consider, when determining a workers eligibility for unemployment benefits, whether COVID-19 means returning to work would pose an unreasonable risk to the health of a member of that workers household."
"June 2, 2020"," The Governor announced that the State of Connecticut is partnering in a first-of-its-kind, statewide project to quantify the spread of COVID-19 within the state by conducting a seroprevalence study of 1,400 randomized, representative Connecticut residents."
"June 2, 2020", The Governor issued an executive order amending the limitation on program sizes in child care.
"June 3, 2020"," The Governor announced that the state is partnering with philanthropic organizations in an effort to provide emergency assistance to vulnerable residents who are otherwise ineligible from receiving assistance through federal pandemic relief programs, including those from within the undocumented community."
"June 4, 2020", The Governor issued an executive order taking the following actions:Technical clarifications regarding the ballot petitioning process for the August 2020 primary and November 2020 general election; andFurther clarification of limits on alcohol service and sales related to catering.
"June 4, 2020"," The Governor and Banking Commissioner announced that over 45 banks and credit unions have agreed to extend their voluntary participation in the Connecticut Mortgage Relief Program, which provides relief to consumers facing financial hardship due to COVID-19."
"June 4, 2020"," The Governor announced that his administration is establishing the Connecticut Municipal Coronavirus Relief Fund Program, which will set a process by which municipal governments will receive reimbursements from the state using the federally supported Coronavirus Relief Fund to offset their expenses."
"June 5, 2020"," The Governor issued an executive order taking the following actions:Modification of safety rules for drive-in religious gatherings;Safety rules for drive-in graduations; andSuspension of the involuntary discharge of nursing facility residents and residential care home residents who may be discharged to homeless shelters, except during emergency situations or with respect to COVID-19 recovered discharges."
"June 7, 2020"," The Governor announced that his administration has released documents detailing specific rules that eligible businesses falling under phase 2 of Connecticuts reopening plans must follow amid the ongoing COVID-19 pandemic. The second phase takes effect Wednesday, June 17."
"June 8, 2020"," The Governor announced that he is ordering an independent, third-party review to be conducted of the preparation and response to the COVID-19 pandemic inside of Connecticuts nursing homes and assisted living facilities."
"June 9, 2020"," The Connecticut Department of Public Health released an order ensuring that people with disabilities have reasonable access to support personnel in hospital settings in a manner that is consistent with disability rights laws and the health and safety of patients, health care providers, and support persons."
"June 10, 2020", The Governor issued an executive order taking the following actions:Resumption of court filing deadlines;Modifications to DMV functions; andModifications to Executive Order No. 7E.
"June 11, 2020"," The Governor announced the launch of the CT Back to Work Initiative that will provide workers and businesses with high-quality, user-friendly career tools to assist those who have been impacted by the economic fallout from the public health emergency."
