Province_State,Date,Vaccine_Type,FIPS,Country_Region,Lat,Long_,Doses_alloc,Doses_shipped,Doses_admin,Stage_One_Doses,Stage_Two_Doses,Combined_Key
Hawaii,2021-01-08,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-01-09,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-01-10,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-01-11,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-01-12,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-01-13,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-01-14,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-01-15,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-01-16,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-01-17,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-01-18,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-01-19,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-01-20,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-01-21,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-01-22,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-01-23,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-01-24,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-01-25,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-01-26,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-01-27,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-01-28,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-01-29,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-01-30,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-01-31,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-01,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-02,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-03,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-04,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-05,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-06,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-07,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-08,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-09,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-10,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-11,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-12,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-13,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-14,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-15,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-16,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-17,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-18,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-19,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-20,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-21,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-22,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-23,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-24,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-25,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-26,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-27,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-02-28,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-01,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-02,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-03,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-04,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-05,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-06,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-07,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-08,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-09,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-10,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-11,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-12,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-13,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-14,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-15,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-16,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-17,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-18,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-19,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-20,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-21,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-22,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-23,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-24,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-25,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-26,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-27,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-28,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-29,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-30,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-03-31,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-01,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-02,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-03,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-04,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-05,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-06,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-07,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-08,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-09,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-10,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-11,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-12,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-13,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-14,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-15,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-16,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-17,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-18,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-19,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-20,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-21,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-22,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-23,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-24,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-25,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-26,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-27,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-28,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-29,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-04-30,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-05-01,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-05-02,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-05-03,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-05-04,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-05-05,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-05-06,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-05-07,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-05-08,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-05-09,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-05-10,,15,US,21.0943,-157.4983,,,,,,"Hawaii, US"
Hawaii,2021-05-11,Janssen,15,US,21.0943,-157.4983,,75000,26327,26613,,"Hawaii, US"
Hawaii,2021-05-11,Pfizer,15,US,21.0943,-157.4983,,885300,764846,,329140,"Hawaii, US"
Hawaii,2021-05-11,Moderna,15,US,21.0943,-157.4983,,639640,510062,,207859,"Hawaii, US"
Hawaii,2021-05-11,Unknown,15,US,21.0943,-157.4983,,0,93760,,,"Hawaii, US"
Hawaii,2021-05-11,All,15,US,21.0943,-157.4983,1129330,1599940,1394995,837890,555070,"Hawaii, US"
Hawaii,2021-05-11,Unassigned,15,US,21.0943,-157.4983,1129330,0,0,811277,18071,"Hawaii, US"
Idaho,2020-12-10,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2020-12-11,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2020-12-12,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2020-12-13,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2020-12-14,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2020-12-15,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2020-12-16,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2020-12-17,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2020-12-18,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2020-12-19,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2020-12-20,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2020-12-21,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2020-12-22,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2020-12-23,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2020-12-24,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2020-12-25,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2020-12-26,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2020-12-27,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2020-12-28,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2020-12-29,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2020-12-30,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2020-12-31,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-01,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-02,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-03,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-04,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-05,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-06,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-07,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-08,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-09,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-10,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-11,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-12,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-13,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-14,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-15,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-16,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-17,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-18,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-19,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-20,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-21,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-22,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-23,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-24,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-25,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-26,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-27,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-28,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-29,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-30,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-01-31,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-01,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-02,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-03,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-04,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-05,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-06,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-07,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-08,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-09,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-10,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-11,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-12,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-13,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-14,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-15,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-16,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-17,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-18,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-19,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-20,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-21,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-22,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-23,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-24,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-25,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-26,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-27,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-02-28,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-01,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-02,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-03,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-04,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-05,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-06,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-07,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-08,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-09,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-10,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-11,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-12,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-13,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-14,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-15,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-16,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-17,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-18,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-19,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-20,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-21,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-22,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-23,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-24,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-25,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-26,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-27,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-28,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-29,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-30,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-03-31,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-01,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-02,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-03,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-04,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-05,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-06,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-07,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-08,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-09,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-10,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-11,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-12,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-13,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-14,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-15,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-16,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-17,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-18,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-19,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-20,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-21,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-22,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-23,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-24,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-25,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-26,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-27,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-28,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-29,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-04-30,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-05-01,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-05-02,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-05-03,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-05-04,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-05-05,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-05-06,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-05-07,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-05-08,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-05-09,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-05-10,,16,US,44.2405,-114.4788,,,,,,"Idaho, US"
Idaho,2021-05-11,Janssen,16,US,44.2405,-114.4788,,93900,34045,33902,,"Idaho, US"
Idaho,2021-05-11,Pfizer,16,US,44.2405,-114.4788,,779415,605434,,272091,"Idaho, US"
Idaho,2021-05-11,Moderna,16,US,44.2405,-114.4788,,639740,510130,,225927,"Idaho, US"
Idaho,2021-05-11,Unknown,16,US,44.2405,-114.4788,,0,573,,,"Idaho, US"
Idaho,2021-05-11,All,16,US,44.2405,-114.4788,,1513055,1150182,631872,498190,"Idaho, US"
Idaho,2021-05-11,Unassigned,16,US,44.2405,-114.4788,,0,0,597970,172,"Idaho, US"
Illinois,2020-12-10,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2020-12-11,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2020-12-12,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2020-12-13,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2020-12-14,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2020-12-15,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2020-12-16,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2020-12-17,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2020-12-18,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2020-12-19,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2020-12-20,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2020-12-21,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2020-12-22,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2020-12-23,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2020-12-24,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2020-12-25,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2020-12-26,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2020-12-27,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2020-12-28,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2020-12-29,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2020-12-30,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2020-12-31,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2021-01-01,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2021-01-02,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2021-01-03,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2021-01-04,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2021-01-05,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2021-01-06,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2021-01-07,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2021-01-08,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2021-01-09,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2021-01-10,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2021-01-11,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2021-01-12,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
Illinois,2021-01-13,,17,US,40.3495,-88.9861,,,,,,"Illinois, US"
