date,policy,Restrict/Close,Opening (State),Deferring to County,Testing,Education,Health/Medical,Emergency Level,Transportation,Budget,Social Distancing,Other,Vaccine
30-Oct-20,"Governor Gavin Newsom announced the opening of an innovative new laboratory in California that will increase the state’s COVID-19 testing capacity, reduce test turnaround time and create hundreds of new California jobs.",,,,Y,,,,,,,,
13-Nov-20,"California Governor Gavin Newsom, Oregon Governor Kate Brown and Washington Governor Jay Inslee issued travel advisories today urging visitors entering their states or returning home from travel outside these states to self-quarantine to slow the spread of the virus",Y,,,,,,,Y,,,,
16-Nov-20,Governor Gavin Newsom and state public health officials announced pulling an emergency brake in the Blueprint for a Safer Economy resulting in 94.1 percent of California’s population in the most restrictive tier,,,Y,,,,,,,,,
19-Nov-20,"Governor Gavin Newsom and the California Department of Public Health (CDPH) announced a limited Stay at Home Order requiring generally that non-essential work, movement and gatherings stop between 10 PM and 5 AM in counties in the purple tier.",Y,,,,,,,,,,,
20-Nov-20,Governor Gavin Newsom announced the opening of the California Rebuilding Fund to help impacted small businesses rebuild from the economic crisis and keep local economies strong,,,,,,,,,,,Y,
30-Nov-20,Governor Newsom Announces Immediate Assistance for Businesses Impacted by COVID-19 Including Temporary Tax Relief and $500 Million in Grants,,,,,,,,,,,Y,
1-Dec-20,Governor Newsom Releases the Master Plan for Early Learning and Care: California for All Kids,,,,,Y,,,,,,,
3-Dec-20,California Health Officials Announce a Regional Stay at Home Order Triggered by ICU Capacity,Y,,,,,,,,,,,
7-Dec-20,"Governor Newsom Announces Statewide Expansion of CA Notify, a Smart Phone Tool Designed to Slow the Spread of COVID-19",,,,,,,,,,,Y,
14-Dec-20,"Governor Newsom Signs Executive Order on Actions in Response to COVID-19 12.14.20 which extrends the availability of housing for migrant agricultural workers, providing a 90-day extension on tax returns and tax payments for small businesses and updating Cal/OSHA requirements related to quarantine guidelines",,,,,,,,,,,Y,
14-Dec-20,Governor Newsom Launches “Vaccinate All 58” Campaign based on Safety and Equity as First Vaccines Arrive to California,,,,,,,,,,,,Y
16-Dec-20,"California Department of Public Health (CDPH) today launched the ""Mothers"" advertising campaign featuring real California moms urging people to stay home this holiday season.",,,,,,,,,,Y,Y,
20-Dec-20,"Western States Scientific Safety Review Workgroup Recommends Moderna Vaccine, Confirms it is Safe and Efficacious",,,,,,,,,,,,Y
28-Dec-20,"Governor Newsom today announced that California has opted in to the federal COVID-19 Pharmacy Partnership. At no cost to the state or local government, CVS and Walgreens will administer the Pfizer vaccine to residents and staff in long-term care facilities.",,,,,,Y,,,,,,Y
30-Dec-20,"Governor outlines framework to continue and expand safe in-person instruction in early spring, including a $2 billion early action proposal to support school safety measures",,,,,Y,,,,,,Y,
14-Jan-21,"Governor Gavin Newsom today announced the launch of transparency, accountability and assistance measures related to the Safe Schools for All Plan. The Safe Schools for All Hub – schools.covid19.ca.gov – was launched as a one-stop shop for information about safe in-person instruction, and will be updated frequently.",,,,,Y,,,,,,,
17-Jan-21,California State Epidemiologist Dr. Erica S. Pan issued the following statement today recommending providers pause the administration of lot 41L20A of the Moderna COVID-19 vaccine due to possible allergic reactions that are under investigation.,,,,,,,,,,,,Y
17-Jan-21,"California Department of Public Health (CDPH), in coordination with Santa Clara County and the University of California San Francisco (UCSF), announced that an L452R variant of COVID-19 is increasingly being identified by viral genomic sequencing in multiple counties across the state. The 452R variant has previously been detected in other countries and states, including California, and is now increasingly being found in multiple counties throughout California. The state is working with the Centers for Disease Control and Prevention (CDC), local public health departments and laboratory sequencing partners to learn more about the variant, including how it spreads.",,,,,,,,,,,Y,
25-Jan-21,"Governor Gavin Newsom today announced a series of improvements to the state’s vaccination plan. Incorporating lessons learned from efforts to increase the pace of vaccination, these new steps will make it easier for people to know when they are eligible for vaccination and how to make an appointment, accelerate the administration of vaccines on hand and improve the state’s ability to track vaccination data.",,,,,,,,,,,,Y
25-Jan-21,"Regional Stay Home Order ended January 25, 2021. Counties returned to their appropriate tier under the Blueprint for a Safer Economy. Other state orders are still in place. See details below.",,Y,Y,,,,,,,,,
3-Feb-21,"California Governor Gavin Newsom and the Biden-Harris Administration today announced a pilot project to establish community vaccination sites in Oakland and Los Angeles. These pilot sites, which will be based at the Oakland-Alameda Coliseum and California State University, Los Angeles, are part of the wider effort to establish 100 vaccination sites nationwide in the federal administration’s first 100 days. The sites will be co-run by the Federal Emergency Management Agency (FEMA) and the State of California through the Governor’s Office of Emergency Services (Cal OES).",,,,,,,,,,,,Y
5-Feb-21,Governor Gavin Newsom today issued a statement commending the Biden-Harris Administration and Federal Emergency Management Agency (FEMA) for extending the federal cost share to now fully reimburse California and other states for emergency relief programs and National Guard personnel deployments dating back to the beginning of the COVID-19 pandemic.,,,,,,,,,,,,Y
15-Feb-21,"California Launches New Multilingual, Statewide Ad Campaign Featuring Real California Mothers Urging Families to Get COVID-19 Vaccines",,,,,,,,,,,Y,Y
23-Feb-21,"Governor Gavin Newsom signed into law a comprehensive package of immediate actions that will speed needed relief to individuals, families and businesses suffering the most significant economic hardship due to COVID-19.",,,,,,,,,Y,,Y,
25-Feb-21,"State Outlines Equity-Centered Plan to Accelerate Access to COVID Vaccines for Education Workers. State has dedicated a minimum of 10 percent of vaccine supply to K-12 school staff and child care workers, or an estimated 75,000 vaccines per week. Plan will build on county and local efforts to accelerate vaccine access for education workers, with a focus on communities disproportionately impacted by the pandemic",,,,,Y,,,,,,,Y
1-Mar-21,"Governor Gavin Newsom announced an agreement on a $6.6 billion budget package to accelerate the safe return to in-person instruction across California and empower schools to immediately expand academic, mental health and social-emotional supports, including over the summer.",,,,,Y,,,,Y,,,
4-Mar-21,"Governor Gavin Newsom today signed an executive order extending authorization for local governments to halt evictions for commercial renters impacted by the COVID-19 pandemic through June 30, 2021.",,,,,,,,,,,Y,
5-Mar-21,Governor Newsom Signs $6.6 Billion Package to Return Kids to the Classroom and Bolster Student Supports,,,,,Y,,,,Y,,,
17-Mar-21,California Department of Public Health (CDPH) announced a new public education campaign under its Vaccinate ALL 58 effort to ramp up the connections being made with Californians who have been disproportionately affected by COVID-19 and address questions and concerns they have with the vaccine.,,,,,,,,,,,,Y
18-Mar-21,Governor Newsom and State Superintendent Thurmond Announce Deployment of Up to 3 Million Free Rapid COVID-19 Antigen Tests to Help High-Needs Schools Safely Reopen Classrooms,,,,Y,Y,,,,,,,
19-Mar-21,Governor Newsom Signs Legislation to Ensure Access to Supplemental Paid Sick Leave for Workers Impacted by the Pandemic,,,,,,Y,,,Y,,Y,
1-Apr-21,As California Expands COVID-19 Vaccine Eligibility to All Californians 50+,,,,,,,,,,,,Y
1-Apr-21,"State Updates Blueprint to Allow Additional Activities with Modifications to Reduce Risk. California Department of Public Health (CDPH) released updates to the state's Blueprint for a Safer Economy reopening framework allowing additional activities to resume with modifications to reduce risk. The updates include gatherings, private events or meetings such as receptions or conferences, and indoor seated live events and performances. These updates take effect April 15. California's framework for loosening and tightening restrictions is governed by the level of COVID-19 spread.",,Y,,,,,,,,,,
6-Apr-21,"Governor Gavin Newsom today outlined the state’s next step in the COVID-19 pandemic recovery, moving beyond the Blueprint for a Safer Economy.On June 15, California will fully open its economy if two criteria are met: If vaccine supply is sufficient for Californians 16 years and older who wish to be inoculated; and If hospitalization rates are stable and low",,Y,,,,,,,,,Y,
15-Apr-21,All Californians 16+ Now Eligible for COVID-19 Vaccines,,,,,,,,,,,,Y
16-Apr-21,"Governor Gavin Newsom announced that he has signed legislation to create a statewide policy for the rehiring of workers laid-off by the pandemic, bolstering the state’s efforts to ensure an equitable recovery from the pandemic.",,,,,,,,,,,Y,
20-May-21,"Governor Newsom Announces New Resource to Make COVID-19 Vaccinations More Convenient for Working Californians. Governor Gavin Newsom  announced the state’s new Employer Vaccination Toolkit, which will ease the process for employers to request a workplace clinic or local provider partner, making COVID-19 vaccines even more accessible for their employees.",,,,,,,,,,,,Y
28-May-21,Governor Newsom Announces Historic “Vax for the Win” Program to Get More Californians Vaccinated by June 15,,,,,,,,,,,,Y
17-Jun-21,Governor Newsom Signs Executive Order Expediting Cal/OSHA’s Revised COVID-19 Regulations to Ensure Consistency with Public Health Guidance,,,,,,,,,,,Y,
11-Aug-21,California Department of Public Health (CDPH) issued a new public health order requiring all school staff to either show proof of full vaccination or be tested at least once per week.,,,,,Y,,,,,,,Y
21-Aug-21,"Governor Gavin Newsom signed an executive order waiving the application of AB 361 until October 1, 2021, when the provisions of a prior executive order that established certain requirements for public agencies to meet remotely during the COVID-19 emergency will expire.",,,,,,,,,,,Y,
1-Oct-21,"California becomes the first state to announce plans to require student vaccinations – adding the COVID-19 vaccine to list of vaccinations required for school, such as the vaccines for measles, mumps, and rubella",,,,,Y,,,,,,,Y
20-Nov-21,"Western States Scientific Safety Review Workgroup Expands Eligibility for Pfizer-BioNTech, Moderna Vaccine Booster Shots to All 18 and Older",,,,,,,,,,,,Y
5-Jan-22,"Governor Newsom Signs Executive Order: The order extends the sunset of AB 361, which the Governor signed in September to extend the flexibilities provided in a prior executive order enabling public agencies to meet remotely during the COVID-19 emergency. Under the order signed today, state bodies are permitted to continue holding public meetings via teleconference through March 31, 2022.",,,,,,,Y,,,,,
8-Jan-22,Governor Newsom Signs Executive Order to Prevent Price Gouging on At-Home COVID Tests,,,,Y,,,,,,,,
11-Jan-22,"Governor Newsom Signs Executive Order to Support Safe, In-Person Learning at Schools Amid COVID Surge",,,,,Y,,,,,,,
28-Feb-22,"Governor Newsom Signs Order to Update Workplace Safety Rules. In California, starting March 1, masks will no longer be required for unvaccinated workers indoors, consistent with the updated CDPH guidance, but will be strongly recommended for all individuals in most indoor settings. Employers must still provide a face covering upon request of an employee.",,Y,,,,,,,,,Y,
